legit,Quite late lar Ard 12 anyway i wun b drivin
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
spam,URGENT Your mobile No 077xxx WON a 2
spam,URGENT This is the 2nd attempt to contact UU have WON 1000CALL 09071512432 b4 300603tcsBCM4235WC1N3XXcallcost150ppmmobilesvary max7 50
legit,Hello my boytoy  Geeee I miss you already and I just woke up I wish you were here in bed with me
legit,Wen ur lovable bcums angry wid u
legit,I am real
spam,Valentines Day Special Win over 1000 in our quiz and take your partner on the trip of a lifetime Send GO to 83600 now 150pmsg rcvd CustCare08718720201
spam,For taking part in our mobile survey yesterday You can now have 500 texts 2 use however you wish 2 get txts just send TXT to 80160 TC wwwtxt43com 150p
legit,Thanks for this hope you had a good day today
spam,Dear Dave this is your final notice to collect your 4 Tenerife Holiday or
legit,Let there be snow Let there be snow This kind of weather brings ppl together so friendships can grow
spam,PRIVATE Your 2003 Account Statement for 07808247860 shows 800 unredeemed S I M points Call 08719899229 Identifier Code 40411 Expires 061104
legit,Yup
spam,WIN URGENT Your mobile number has been awarded with a 2000 prize GUARANTEED call 09061790121 from land line claim 3030 valid 12hrs only 150ppm 
spam,FIRSTDIRECT Youve successfully set up a new Direct Debit to QUICKQUID for 4035 If you did not set this up visit firstdirectcancelcouk to cancel
spam,To review and KEEP the fantastic Nokia NGage game deck with Club Nokia
legit,If u sending her home first its ok lor Im not ready yet
spam,PRIVATE Your 2003 Account Statement for fone no shows 800 unredeemed S I M points Call 08715203656 Identifier Code 42049 Expires 261004
legit,You please give us connection today itself before  ltDECIMALgt  or refund the bill
legit,Did you catch the bus  Are you frying an egg  Did you make a tea Are you eating your moms left over dinner  Do you feel my Love 
legit,Mmm so yummy babe  Nice jolt to the suzy
spam,Want the latest Video handset 750 anytime any network mins Half price line rental Reply or call 08000930705 for delivery tomorrow
spam,FREE camera phones with linerental from 449month with 750 cross ntwk mins 12 price txt bundle deals also avble Call 08001950382 or call2optoutJ MF
spam,Your Royal Mail parcel is awaiting delivery Please confirm the settlement of 199 GBP on the following link httpsdeliveryukmailsupportRoyalMail
legit,Gud mrng dear have a nice day
legit,Yup How  noe leh
spam,Id like to tell you my deepest darkest fantasies Call me 09094646631 just 60pmin To stop texts call 08712460324 nat rate
spam,Xmas Offer Latest Motorola
spam,Ringtone Club Get the UK singles chart on your mobile each week and choose any top quality ringtone This message is free of charge
spam,Sunshine Quiz Wkly Q Win a top Sony DVD player if u know which country the Algarve is in Txt ansr to 82277 150 SPTyrone
spam,18 days to Euro2004 kickoff U will be kept informed of all the latest news and results daily Unsubscribe send GET EURO STOP to 83222
spam,100 dating service call 09064012103 box334sk38ch
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won Just answer 4 easy questions Play Now Send HMV to 86688 More infowww100percentrealcom
legit,LOOK AT AMY URE A BEAUTIFUL
legit,Anything lor U decide
legit,Do you know where my lab goggles went
spam,datingi have had two of these Only started after i sent a text to talk sport radio last week Any connection do you think or coincidence
spam,httptms widelivecomindex wmlid820554ad0a1705572711firsttrueC C Ringtone
legit,You lifted my hopes with the offer of money I am in need Especially when the end of the month approaches and it hurts my studying Anyways have a gr8 weekend
spam,Win a 1000 cash prize or a prize worth 5000
legit,Sir
legit,Thanx 4 e brownie its v nice
legit,I know Grumpy old people My mom was like you better not be lying Then again I am always the one to play jokes
spam,ree entry in 2 a weekly comp for a chance to win an ipod Txt POD to 80182 to get entry std txt rate TCs apply 08452810073 for details 18
spam,5 Free Top Polyphonic Tones call 087018728737
spam,tells u 2 call 09066358152 to claim 5000 prize U have 2 enter all ur mobile  personal details  the prompts Careful
spam,Our dating service has been asked 2 contact U by someone shy CALL 09058091870 NOW all will be revealed POBox84
spam,Congrats Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16 Close 300603 post BCM4284 Ldn WC1N3XX
legit,Yep
legit,ok I am a gentleman and will treat you with dignity and respect
spam,HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd
legit,Thanks for picking up the trash
legit,Going thru a very different feelingwavering decisions and coping up with the same is the same individualtime will heal everything i believe
spam,This message is free Welcome to the new  improved Sex  Dogging club To unsubscribe from this service reply STOP msgs150p 18only
legit,Kate jackson rec center before 7ish
legit,You should know now So hows anthony Are you bringing money Ive school fees to pay and rent and stuff like that Thats why i need your help A friend in need
spam,Last Chance Claim ur 150 worth of discount vouchers today Text SHOP to 85023 now SavaMob
spam,Get ur 1st RINGTONE FREE NOW Reply to this msg with TONE Gr8 TOP 20 tones to your phone every week just 150 per wk 2 opt out send STOP 08452810071 16
spam,Reply to win 100 weekly Where will the 2006 FIFA World Cup be held Send STOP to 87239 to end service
spam,FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates wwwgetzedcouk POBox 36504 W45WQ norm150ptone 16
legit,Have a good evening Ttyl
spam,tddnewsletteremc1couk More games from TheDailyDraw Dear Helen
spam,Reply to win 100 weekly What professional sport does Tiger Woods play Send STOP to 87239 to end service
spam,Ur TONEXS subscription has been renewed and you have been charged 450 You can choose 10 more polys this month wwwclubzedcouk BILLING MSG
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueriesnetvisionukcom
spam,Please CALL 08712402779 immediately as there is an urgent message waiting for you
spam,Twinks
legit,Was the farm open
legit,Ok Ur typical reply
legit,Why dont you go tell your friend youre not sure you want to live with him because he smokes too much then spend hours begging him to come smoke
spam,Get a FREE mobile video player FREE movie To collect text GO to 89105 Its free Extra films can be ordered ts and cs apply 18 yrs only
legit,Sorry
spam,U have a secret admirer REVEAL who thinks U R So special Call 09065174042 To opt out Reply REVEAL STOP 150 per msg recd Cust care 07821230901
legit,Just checking in on you Really do miss seeing Jeremiah Do have a great month
legit,Wah lucky man Then can save money Hee
legit,Hmmmkbut i want to change the field quickly dai wanna get system administrator or network administrator
spam,As a valued customer
legit,A gram usually runs like  lt
legit,Hello Good week Fancy a drink or something later
legit,I have to take exam with march 3
spam,Dear 0776xxxxxxx Uve been invited to XCHAT This is our final attempt to contact u Txt CHAT to 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18yrs 
legit,Ill have a look at the frying pan in case its cheap or a book perhaps No thats silly a frying pan isnt likely to be a book
spam,Customer service annoncement You have a New Years delivery waiting for you Please call 07046744435 now to arrange delivery
legit,Am not interested to do like that
spam,Hi babe its Jordan
spam,Married local women looking for discreet action now 5 real matches instantly to your phone Text MATCH to 69969 Msg cost 150p 2 stop txt stop BCMSFWC1N3XX
spam,Congrats 1 year special cinema pass for 2 is yours call 09061209465 now C Suprman V
legit,I like to talk pa but am not able to I dont know y
spam,XCLUSIVECLUBSAISAI 2MOROW 285 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARISFREE ROSES 2 ALL LADIES  info 0794674629107880867867 
legit,Whats the significance
legit,Yo you guys ever figure out how much we need for alcohol Jay and I are trying to figure out how much we can safely spend on weed
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed  Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs wwwLdewcom1win150ppmx3age16
spam,You are a winner U have been specially selected 2 receive 1000 or a 4 holiday flights inc speak to a live operator 2 claim 0871277810910pmin 18 
spam,More people are dogging in your area now Call 09090204448 and join like minded guys Why not arrange 1 yourself Theres 1 this evening A150 minAPN LS278BB
legit,You should change your fb to jaykwon thuglyfe falconerf
spam,Mila
legit,I had askd u a question some hours before Its answer
legit,Headin towards busetop
spam,from wwwApplausestorecom MonthlySubscription50pmsg max6month TCsC web age16 2stop txt stop
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow With 300 free minutes to any mobile  100 free texts  Free Camcorder reply or call 08000930705
legit, said kiss
spam,December only Had your mobile 11mths You are entitled to update to the latest colour camera mobile for Free Call The Mobile Update Co FREE on 08002986906 
legit,Anyway im going shopping on my own now Cos my sis not done yet Dun disturb u liao
legit,The world is running and i am stillmaybe all are feeling the same
spam,Last chance 2 claim ur 150 worth of discount vouchersText YES to 85023 nowSavaMobmember offers mobile T Cs 08717898035 300 Sub 16  Remove txt X or STOP
legit,No no I will check all rooms befor activities
legit,Ranjith cal drpd Deeraj and deepak 5min hold
spam,Free msg Single Find a partner in your area 1000s of real people are waiting to chat nowSend CHAT to 62220Cncl send STOPCS 08717890890150 per msg
spam,FREE entry into our 250 weekly competition just text the word WIN to 80086 NOW 18 TC wwwtxttowincouk
spam,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
legit,Kallis wont bat in 2nd innings
spam,Sunshine Quiz Wkly Q Win a top Sony DVD player if u know which country Liverpool played in mid week Txt ansr to 82277 150 SPTyrone
legit,Faith makes things possible
legit,U calling me right Call my hand phone
spam,1000s flirting NOW Txt GIRL or BLOKE  ur NAME  AGE
spam,URGENT
legit,WHO ARE YOU SEEING
legit,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOURE CONCERNED
legit,Are you free nowcan i call now
legit,Morning only i can ok
legit,At home watching tv lor
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddycom TXT ONE name to 89693 08715500022 rpl Stop 2 cnl
legit,Do you mind if I ask what happened You dont have to say if it is uncomfortable
legit,hanks lotsly
legit,I called and said all to himthen he have to choose this future
spam,LookAtMe Thanks for your purchase of a video clip from LookAtMe
spam,FREE entry into our 250 weekly comp just send the word WIN to 80086 NOW 18 TC wwwtxttowincouk
spam,You have been specially selected to receive a 3000 award Call 08712402050 BEFORE the lines close Cost 10ppm 16 TCs apply AG Promo
spam,85233 FREERingtoneReply REAL
legit,What is this hex place you talk of Explain
legit,What will we do in the shower
legit,Hey leave it not a big deal take care
legit,Gudnitetcpractice going on
legit,Lol I know Theyre so dramatic Schools already closed for tomorrow Apparently we cant drive in the inch of snow were supposed to get
legit,Just so that you know
legit,Just sleepingand surfing
spam,I want some cock My hubbys away
spam,Ringtone Club Gr8 new polys direct to your mobile every week 
spam,You have won a guaranteed 32000 award or maybe even 1000 cash to claim ur award call free on 0800  18 Its a legitimat efreefone number wat do u think
legit,I wont get concentration dear you know you are my mind and everything 
spam,U can WIN 100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs wwwldewcom SkillGame
legit,Although i told u dat im into baig face watches now but i really like e watch u gave cos its fr u Thanx 4 everything dat uve done today
spam,123 Congratulations  in this weeks competition draw u have won the 1450 prize to claim just call 09050002311 b4280703 TCsstop SMS 08718727868 Over 18 only 150ppm
spam,Bored housewives Chat n date now 08717507711 BTnational rate 10pmin only from landlines
legit,Call me when youcarlos isare here
legit,7 at esplanade Do  mind giving me a lift cos i got no car today
legit,When can  come out
spam,PRIVATE Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points To claim call 08719180248 Identifier Code 45239 Expires
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed  Free entry 2 100 wkly draw txt MUSIC to 87066
legit,What Todaysundaysunday is holidayso no work
spam,Hi Customer Loyalty OfferThe NEW Nokia6650 Mobile from ONLY 10 at TXTAUCTION Txt word START to No 81151  get yours Now 4TCtxt TC 150pMTmsg
legit,Ok Im gonna head up to usf in like fifteen minutes
spam,500 New Mobiles from 2004
spam,U 447801259231 have a secret admirer who is looking 2 make contact with Ufind out who they Rreveal who thinks UR so specialcall on 09058094597
legit,Watching telugu moviewat abt u
legit,Hello darlin ive finished college now so txt me when u finish if u can love Kate xxx
spam,You are being contacted by our Dating Service by someone you know To find out who it is
spam,todays vodafone numbers ending with 0089my last four digits are selected to received a 350 award If your number matches please call 09063442151 to claim your 350 award
spam,WIN a 200 Shopping spree every WEEK Starting NOW 2 play text STORE to 88039 SkilGme TsCs08714740323 1Winawk age16 150perweeksub
spam,Hi ya babe x u 4goten bout me scammers getting smartThough this is a regular vodafone no
spam,Natalja 25F is inviting you to be her friend Reply YES440 or NO440 See her wwwSMSacunat27081980 STOP Send STOP FRND to 62468
legit,Me n him so funny
legit,Nothing but we jus tot u would ask cos u ba gua But we went mt faber yest Yest jus went out already mah so today not going out Jus call lor
legit,Great escape I fancy the bridge but needs her lager See you tomo 
legit,I think ive fixed it can you send a test message
spam,Marvel Mobile Play the official Ultimate Spiderman game 450 on ur mobile right now Text SPIDER to 83338 for the game  we ll send u a FREE 8Ball wallpaper
legit,Didnt you get hep b immunisation in nigeria
spam,HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd
spam,Block Breaker now comes in deluxe format with new features and great graphics from TMobile Buy for just 5 by replying GET BBDELUXE and take the challenge
legit,Send this to ur friends and receive something about ur voice How is my speaking expression 1childish 2naughty 3Sentiment 4rowdy 5ful of attitude 6romantic 7shy 8Attractive 9funny  lt
legit,Lol your always so convincing
legit,Ok i will tell her to stay out Yeah its been tough but we are optimistic things will improve this month
spam,500 free text msgs Just text ok to 80488 and well credit your account
legit,What class of  lt
legit,i see When we finish we have loads of loans to pay
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX TODAY IS UR LUCKY DAY2 FIND OUT WHY LOG ONTO httpwwwurawinnercom THERES A FANTASTIC PRIZEAWAITING YOU
legit,Can you open the door
spam,YOU ARE CHOSEN TO RECEIVE A 350 AWARD Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer
legit,Yo carlos
spam,Congratulations Thanks to a good friend U have WON the 2
legit,U call me alter at 11 ok
spam,1st wk FREE Gr8 tones str8 2 u each wk Txt NOKIA ON to 8007 for Classic Nokia tones or HIT ON to 8007 for Polys Nokia150p Poly200p 16
spam,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005 Text FA to 87121 to receive entry questionstd txt rateTCs apply 08452810075over18s
spam,U have a Secret Admirer who is looking 2 make contact with Ufind out who they Rreveal who thinks UR so specialcall on 09065171142stopsms08718727870150ppm
spam,Wanna get laid 2nite Want real Dogging locations sent direct to ur mobile Join the UKs largest Dogging Network Txt PARK to 69696 now Nyt ec2a 3lp 150msg
spam,Urgent Urgent We have 800 FREE flights to Europe to give away
legit,Not sure yet
spam,Welcome to UKmobiledate this msg is FREE giving you free calling to 08719839835 Future mgs billed at 150p daily To cancel send go stop to 89123
spam,Bank of Granite issues StrongBuy EXPLOSIVE PICK FOR OUR MEMBERS UP OVER 300  Nasdaq Symbol CDGT That is a 500 per
legit,Got c I lazy to type I forgot  in lect I saw a pouch but like not v nice
spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls1minMobsmoreLKPOBOX177HP51FL
spam,YOU VE WON Your 4 Costa Del Sol Holiday or 5000 await collection Call 09050090044 Now toClaim SAE
legit,That would be great Well be at the Guild Could meet on Bristol road or somewhere  will get in touch over weekend Our plans take flight Have a good week
spam,For your chance to WIN a FREE Bluetooth Headset then simply reply back with ADP
spam,thesmszonecom lets you send free anonymous and masked messagesim sending this message from theredo you see the potential for abuse
legit,Geeeee  I love you so much I can barely stand it
legit,idc get over here
spam,Welcome Please reply with your AGE and GENDER to begin eg 24M
legit,Yeah hopefully
spam,Please call our customer service representative on 0800 169 6031 between 10am9pm as you have WON a guaranteed 1000 cash or 5000 prize
spam,U have a secret admirer who is looking 2 make contact with Ufind out who they Rreveal who thinks UR so specialcall on 09058094599
spam,UR GOING 2 BAHAMAS CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of2000 CASH 18only To opt out txt X to 07786200117
spam,You have 1 new message Please call 08715205273
legit,Your card is now enabled for Apple Pay You can use it wherever you see the contactless symbol or Apple Pay mark
spam,SIX chances to win CASH From 100 to 20
legit,Be happy there I will come after noon
legit,The hair cream has not been shipped
legit,Umma my life and vava umma love you lot dear
spam,Dear Voucher Holder
spam,Hi this is Amy
spam,Thanks for your ringtone order
spam,YES The only place in town to meet exciting adult singles is now in the UK Txt CHAT to 86688 now 150pMsg
legit,Yup i thk they r e teacher said that will make my face look longer Darren ask me not 2 cut too short
spam,You are guaranteed the latest Nokia Phone
legit,Ok lar Joking wif u oni
spam,U can WIN 100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs wwwIdewcom SkillGame
spam,URGENT Your Mobile number has been awarded with a 2000 prize GUARANTEED Call 09061790121 from land line Claim 3030 Valid 12hrs only 150ppm
legit,Yoyyooo u know how to change permissions for a drive in mac My usb flash drive
spam,Enjoy the jamster videosound gold club with your credits for 2 new videosounds2 logosmusicnews get more fun from jamstercouk 16only Help call 09701213186 
spam,Forwarded from 21870000Hi  this is your Mailbox Messaging SMS alert You have 4 messages You have 21 matches Please call back on 09056242159 to retrieve your messages and matches
spam,UpdateNow  Xmas Offer Latest Motorola
legit,Is there a reason weve not spoken this year Anyways have a great week and all the best in your exam
spam,Burger King  Wanna play footy at a top stadium Get 2 Burger King before 1st Sept and go Large or Super with CocaCola and walk out a winner
spam,22 days to kick off For Euro2004 U will be kept up to date with the latest news and results daily To be removed send GET TXT STOP to 83222
legit,Would really appreciate if you call me Just need someone to talk to
legit,Allo We have braved the buses and taken on the trains and triumphed I mean were in bham Have a jolly good rest of week
legit,Or ill be a little closer like at the bus stop on the same street
legit,Need a coffee run tomoCant believe its that time of week already
spam,UpdateNow  12Mths Half Price Orange line rental 400minsCall MobileUpd8 on 08000839402 or call2optoutJ5Q
legit,I love to give massages I use lots of baby oil What is your fave position
spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 TsCs wwwsmsconet 150pm approx 3mins
legit,I wnt to buy a BMW car urgentlyits vry urgentbut hv a shortage of  lt
legit,I come n pick  up Come out immediately aft ur lesson
spam,Had your mobile 11mths  Update for FREE to Oranges latest colour camera mobiles  unlimited weekend calls Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
spam,This weeks SavaMob member offers are now accessible Just call 08709501522 for details SavaMob
spam,Urgent call 09066350750 from your landline Your complimentary 4 Ibiza Holiday or 10
spam,WINNER As a valued network customer you have been selected to receivea 900 prize reward To claim call 09061701461 Claim code KL341 Valid 12 hours only
legit,Will purchase d stuff today and mail to you Do you have a po box number
spam,Urgent UR awarded a complimentary trip to EuroDisinc Trav
legit,TaKe CaRE n gET WeLL sOOn
legit,Pete can you please ring meive hardly gotany credit
legit,Thats cool Sometimes slow and gentle Sonetimes rough and hard 
spam,This is the 2nd time we have tried 2 contact u U have won the 750 Pound prize 2 claim is easy
legit,TODAY is Sorry day If ever i was angry with you
legit,Exactly Anyways how far Is jide her to study or just visiting
legit,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx
legit,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roadsRVx
legit,I promise to take good care of you
legit,Merry Christmas to you too babe
spam,URGENT Your Mobile number has been awarded with a 2000 prize GUARANTEED Call 09061790121 from land line Claim 3030 Valid 12hrs only 150ppm
spam,U can WIN 100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs wwwIdewcom SkillGame
spam,TBSPERSOLVO been chasing us since Sept for38 definitely not paying now thanks to your information We will ignore them Kath Manchester
spam,You are awarded a SiPix Digital Camera call 09061221061 from landline Delivery within 28days T Cs Box177 M221BP 2yr warranty 150ppm 16  p p399
spam,URGENT Your mobile was awarded a 1
spam,You are a winner U have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim 0871277810810
legit,Hello Just got here
legit,cud u tell ppl im gona b a bit l8 cos 2 buses hav gon past cos they were full  im still waitin 4 1 Pete x
spam,HMV BONUS SPECIAL 500 pounds of genuine HMV vouchers to be won Just answer 4 easy questions Play Now Send HMV to 86688 More infowww100percentrealcom
spam,SIX chances to win CASH From 100 to 20
legit,Going on nothing greatbye
legit,Thanks for looking out for me I really appreciate
spam,What do U want for Xmas How about 100 free text messages  a new video phone with half price line rental Call free now on 0800 0721072 to find out more
spam,Dear Voucher Holder
legit,Kkwhat are detail you want to transferacc no enough
legit,The wine is flowing and im i have nevering
legit,What time you coming down later 
spam,You are being ripped off Get your mobile content from wwwclubmobycom call 08717509990 polytruePixRingtonesGames six downloads for only 3
legit,Lolnice I went from a fish to water
legit,Surely result will offer
spam,For ur chance to win a 250 cash every wk TXT ACTION to 80608 TsCs wwwmovietriviatv custcare 08712405022
legit,Ok There may be a free gym about
spam,Ur balance is now 600 Next question Complete the landmark
spam,Free entry in 2 a weekly comp for a chance to win an ipod Txt POD to 80182 to get entry std txt rate TCs apply 08452810073 for details 18
legit,Ill call u 2mrw at ninish
legit,Today is song dedicated day Which song will u dedicate for me Send this to all ur valuable frnds but first rply me
spam,we tried to contact you re your response to our offer of a new nokia fone and camcorder hit reply or call 08000930705 for delivery
legit,I am great How are you
spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
legit,hi baby im cruisin with my girl friend what r u up 2 give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx
legit,Ok no prob Take ur time
spam,FREERingtone Reply REAL or POLY eg REAL1 1 PushButton 2 DontCha 3 BabyGoodbye 4 GoldDigger 5 WeBeBurnin 1st tone FREE and 6 more when u join for 3wk
legit,Dear we got  lt
legit,Then why no one talking to me
legit,my exwife was not able to have kids Do you want kids one day
spam,4mths half price Orange line rental  latest camera phones 4 FREE Had your phone 11mths Call MobilesDirect free on 08000938767 to update now or2stoptxt TCs
spam,Urgent Please call 09066612661 from landline 5000 cash or a luxury 4 Canary Islands Holiday await collection TCs SAE award 20M12AQ 150ppm 16 
legit,Same here
legit,Boooo you always work Just quit
legit,Dear good morning now only i am up
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing You are bringing in a real breath of sunshine
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddycom TXT ONE name to 89693
legit,Well am officially in a philosophical hole
spam,URGENT You have won a 1 week FREE membership in our 100
spam,Dear 0776xxxxxxx Uve been invited to XCHAT This is our final attempt to contact u Txt CHAT to 86688 150pMsgrcvdHGSuite3422LandsRowW1J6HL LDN 18yrs
legit,Hai ana tomarrow am coming on morning  ltDECIMALgt  ill be there in sathy then we ll go to RTO office Reply me after came to home
spam,Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800
spam,URGENT We are trying to contact U Todays draw shows that you have won a 800 prize GUARANTEED Call 09050003091 from land line Claim C52 Valid12hrs only
spam,network operator The service is free For T  Cs visit 80488biz
spam,Your account has been credited with 500 FREE Text Messages To activate
spam,Do you want a New Nokia 3510i colour phone DeliveredTomorrow With 300 free minutes to any mobile  100 free texts  Free Camcorder reply or call 08000930705
spam,SMS SERVICES for your inclusive text credits
spam,Todays Offer Claim ur 150 worth of discount vouchers Text YES to 85023 now SavaMob
spam,Double Mins  1000 txts on Orange tariffs Latest Motorola
spam,Summers finally here Fancy a chat or flirt with sexy singles in yr area To get MATCHED up just reply SUMMER now Free 2 Join OptOut txt STOP Help08714742804
spam,Hard LIVE 121 chat just 60pmin Choose your girl and connect LIVE Call 09094646899 now Cheap Chat UKs biggest live service VU BCM1896WC1N3XX
spam,How about getting in touch with folks waiting for company Just txt back your NAME and AGE to opt in Enjoy the community 150pSMS
spam,Forwarded from 88877FREE entry into our 250 weekly comp just send the word ENTER to 88877 NOW 18 TC wwwtextcompcom
spam,Camera  You are awarded a SiPix Digital Camera call 09061221066 fromm landline Delivery within 28 days
spam,FreeMsg Hey U
spam,Hello We need some posh birds and chaps to user trial prods for champneys Can i put you down I need your address and dob asap Ta r
legit,K
spam,sports fans  get the latest sports news str 2 ur mobile 1 wk FREE PLUS a FREE TONE Txt SPORT ON to 8007 wwwgetzedcouk 0870141701216 norm 4txt120p 
legit,Im leaving my house now
legit,Ok lar i double check wif da hair dresser already he said wun cut v short He said will cut until i look nice
spam,December only Had your mobile 11mths You are entitled to update to the latest colour camera mobile for Free Call The Mobile Update Co FREE on 08002986906
spam,Bloomberg Message center 447797706009 Why wait Apply for your future httpcareers bloombergcom
legit,Cos i want it to be your thing
spam,Are you unique enough Find out from 30th August wwwareyouuniquecouk
legit,Where are you lover  I need you 
spam,Customer service announcement We recently tried to make a delivery to you but were unable to do so
legit,Yup
spam,We currently have a message awaiting your collection To collect your message just call 08718723815
spam,Get 3 Lions England tone
spam,TheMob Check out our newest selection of content
legit,Nah its straight
legit,Just forced myself to eat a slice Im really not hungry tho This sucks Mark is getting worried He knows Im sick when I turn down pizza Lol
spam,Reminder You have not downloaded the content you have already paid for Goto httpdoit mymoby tv to collect your content
legit,Yar lor wait 4 my mum 2 finish sch then have lunch lor I whole morning stay at home clean my room now my room quite clean Hee
legit,see
legit,Well imma definitely need to restock before thanksgiving
spam,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
legit,Hi i wont b ard 4 christmas But do enjoy n merry xmas
spam,Final Chance Claim ur 150 worth of discount vouchers today Text YES to 85023 now SavaMob
spam,SMS ac JSco Energy is high
spam,Free Msg get Gnarls Barkleys Crazy ringtone TOTALLY FREE just reply GO to this message right now
spam,Free Top ringtone sub to weekly ringtoneget 1st week freesend SUBPOLY to 816183 per weekstop sms08718727870
spam,Win the newest Harry Potter and the Order of the Phoenix Book 5 reply HARRY
spam,SMSSERVICES for yourinclusive text credits
spam,URGENT We are trying to contact U Todays draw shows that you have won a 800 prize GUARANTEED Call 09050003091 from land line Claim C52 Valid 12hrs only
legit,Ive been searching for the right words to thank you for this breather I promise i wont take your help for granted and will fulfil my promise You have been wonderful and a blessing at all times
spam,Urgent call 09061749602 from Landline Your complimentary 4 Tenerife Holiday or 10
spam,FREE for 1st week No1 Nokia tone 4 ur mob every week just txt NOKIA to 87077 Get txting and tell ur mates zed POBox 36504 W45WQ norm150ptone 16
spam,Romantic Paris 2 nights
legit,Hmmm  I thought we said 2 hours slave
legit,This pay is  ltDECIMALgt  lakhs
spam,Dear Subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans When was Elvis Presleys Birthday TXT answer to 80062
legit,Tired I havent slept well the past few nights
spam,500 New Mobiles from 2004
spam,Todays Vodafone numbers ending with 4882 are selected to a receive a 350 award If your number matches call 09064019014 to receive your 350 award
legit,K Did you call me just now ah 
legit,10 min later k
spam,Valentines Day Special Win over 1000 in our quiz and take your partner on the trip of a lifetime Send GO to 83600 now 150pmsg rcvd CustCare08718720201
spam,GENT We are trying to contact you Last weekends draw shows that you won a 1000 prize GUARANTEED Call 09064012160 Claim Code K52 Valid 12hrs only 150ppm 
spam,SplashMobile Choose from 1000s of gr8 tones each wk This is a subscrition service with weekly tones costing 300p U have one credit  kick back and ENJOY
spam,Goal Arsenal 4 Henry
legit,Waiting for your call
spam,Bloomberg Message center 447797706009 Why wait Apply for your future httpcareers bloombergcom
legit,Love it Daddy will make you scream with pleasure I am going to slap your ass with my dick
legit,Sorry
legit,Thats cool i am a gentleman and will treat you with dignity and respect
legit,Dear i have reache room
legit,It will stop on itself I however suggest she stays with someone that will be able to give ors for every stool
legit,Ah poop Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
spam,Congrats 2 mobile 3G Videophones R yours call 09063458130 now videochat wid ur mates
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you
spam,FreeMsgFeelin kinda lnly hope u like 2 keep me company Jst got a cam moby wanna c my picTxt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242
legit,So why didnt you holla
spam,Someone has conacted our dating service and entered your phone because they fancy youTo find out who it is call from landline 09111030116 PoBox12n146tf15
legit,Im so in love with you Im excited each day i spend with you You make me so happy
